Date Posted,Activity,Description,Principal Cash
01/27/22,Sale,"Sold 23,939,038.00 Units Of 210,028.41 -210,111.36 Yen Trade Date 1/25/22 Value Date 1/27/22 Book Value 23,939,038 JPY Traded At 113.97999918 JPY To 1 USD Valued At 113.97999918 JPY For 210,028.41 USD Net Proceeds 210,028.41 USD Fed ST Currency Loss On JPY Of 82.95- USD Fx7371078-Aset","210,292.03"
01/27/22,Sale,"Sold 32,551,100.00 Units Of 285,586.07 -285,698.86 Yen Trade Date 1/25/22 Value Date 1/27/22 Book Value 32,551,100 JPY Traded At 113.97999909 JPY To 1 USD Valued At 113.97999909 JPY For 285,586.07 USD Net Proceeds 285,586.07 USD Fed ST Currency Loss On JPY Of 112.79- USD Fx7371079-Aset 25233 00- -A -UC-UZ -365-04","495,878.10"
01/27/22,Sale,"Sold 19,590,570.00 Units Of 171,877.26 -171,945.14 Yen Trade Date 1/25/22 Value Date 1/27/22 Book Value 19,590,570 JPY Traded At 113.97999945 JPY To 1 USD Valued At 113.97999945 JPY For 171,877.26 USD Net Proceeds 171,877.26 USD Fed ST Currency Loss On JPY Of 67.88- USD Fx7371077-Aset 19,590,570 Yen 99999JPY3 23,939,038 Yen 99999JPY3 32,551,100 Yen 99999JPY3","667,755.36"
01/28/22,Sale,"Sold 46,527.52 Units Of 46,527.52 -46,527.52 First Am Govt Ob Fd Cl X Trade Date 1/28/22",0.00
01/28/22,Sale,"Sold 10,000 Shares Of 22,114.52 -24,079.15 Boku Inc Net Proceeds 16,385.38 GBP Trade Date 12/31/21 Sold Through Jeffgb2x Jefferies Intl London Paid 24.62 GBP Brokerage Sold On The London Stock Exchange Book Value 17,442.79 GBP Valued At 0.740933 GBP For 22,114.52 USD Fed Tax Cost Of Proceeds 10,000 Shares At 1.641 GBP 25233 00- -A -UC-UZ -365-04","22,114.52"
01/31/22,Sale,"Sold 378,845.29 Units Of 378,845.29 -378,845.29 First Am Govt Ob Fd Cl X Trade Date 1/31/22","-21,911.53"
01/31/22,Sale,"Sold 16,385.38 Units Of 21,911.53 -22,114.52 British Pound Trade Date 1/28/22 Value Date 1/31/22 Book Value 16,385.38 GBP Traded At 0.74779716 GBP To 1 USD Valued At 0.74779716 GBP For 21,911.53 USD Net Proceeds 21,911.53 USD Fed ST Currency Loss On GBP Of 202.99- USD Fx7377837-Aset Transfer From Another Account",0.00
02/01/22,Sale,"Sold 391,947.47 Units Of 391,947.47 -391,947.47 First Am Govt Ob Fd Cl X Trade Date 2/1/22","469,721.46"
02/01/22,Purchase,"Purchased 417,744.43 Units Of -469,721.46 469,721.46 Euro Trade Date 1/31/22 Value Date 2/1/22 Book Value 417,744.43 EUR Traded At 0.889345 EUR To 1 USD Valued At 0.889345 EUR For 469,721.46 USD Net Cost 469,721.46 USD 417,744.43 Units At 1 EUR Fx7380339-Aset",0.00
02/01/22,Purchase,"Purchased 10,000 Shares Of -465,743.23 465,743.23 Orpea Net Cost 417,744.43 EUR Trade Date 1/28/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 623.81 EUR Brokerage Paid 1,247.62 EUR Misc Fee1 Book Value 417,744.43 EUR Valued At 0.8969415 EUR For 465,743.23 USD Fed Tax Cost Reduction 469,721.46- USD Fed ST Currency Loss Of 3,978.23- USD 10,000 Shares At 41.5873 EUR Raysearch Laboratories Ab Valued At 8.31095 SEK For 53,737.06 USD Market Value Of 23,485.12 USD Transfer From Eclr To Sweden 25233 00- -A -UC-UZ -365-04","-465,743.23"
02/01/22,Sale,"Sold 14,447 Shares Of 75,741.33 -162,778.21 Raysearch Laboratories Ab Net Proceeds 690,132.29 SEK Trade Date 1/20/22 Sold Through Jeffus33 Jefferies Jersey City Paid 1,036.75 SEK Brokerage Book Value 1,293,691.35 SEK Valued At 9.1117 SEK For 75,741.33 USD Fed Tax Cost Of Proceeds 14,447 Shares At 47.8417 SEK","-390,001.90"
02/01/22,Sale,"Sold 16,056 Shares Of 76,282.24 -176,910.95 Raysearch Laboratories Ab Net Proceeds 700,099.34 SEK Trade Date 1/24/22 Sold Through Jeffus33 Jefferies Jersey City Paid 1,051.73 SEK Brokerage Book Value 1,437,773.12 SEK Valued At 9.17775 SEK For 76,282.24 USD Fed Tax Cost Of Proceeds 16,056 Shares At 43.66910002 SEK Raysearch Laboratories Ab Valued At 1,384,500.00 SEK Book Value 2,686,422.12 SEK Valued At 9.3341 SEK For 148,327.10 USD Market Value Of 148,327.10 USD Transfer From Eclr To Sweden First Am Govt Ob Fd Cl X Interest From 1/1/22 To 1/31/22 25233 00- -A -UC-UZ -365-04","-313,719.66"
02/02/22,Sale,"Sold 64,905.39 Units Of 64,905.39 -64,905.39 First Am Govt Ob Fd Cl X Trade Date 2/2/22","-39,313.36"
02/02/22,Purchase,"Purchased 100 Shares Of -110,605.00 110,605.00 Mercadolibre Inc Trade Date 1/31/22 Purchased Through Jefferies LLC Paid 4.00 USD Brokerage Purchased On The OTC Bulletin Board 100 Shares At 1,106.01 USD","-149,918.36"
02/02/22,Sale,"Sold 690,132.29 Units Of 74,415.30 -75,741.33 Swedish Krona Trade Date 2/1/22 Value Date 2/2/22 Book Value 690,132.29 SEK Traded At 9.27406447 SEK To 1 USD Valued At 9.27406447 SEK For 74,415.30 USD Net Proceeds 74,415.30 USD Fed ST Currency Loss On SEK Of 1,326.03- USD Fx7381022-Aset 25233 00- -A -UC-UZ -365-04","-75,503.06"
02/02/22,Sale,"Sold 700,099.34 Units Of 75,503.06 -76,282.24 Swedish Krona Trade Date 2/1/22 Value Date 2/2/22 Book Value 700,099.34 SEK Traded At 9.27246313 SEK To 1 USD Valued At 9.27246313 SEK For 75,503.06 USD Net Proceeds 75,503.06 USD Fed ST Currency Loss On SEK Of 779.18- USD Fx7381061-Aset",0.00
02/03/22,Sale,"Reversal- 6,111 Shares Of 72,524.54 -72,524.54 Mister Spex SE Npv Net Proceeds 64,696.28 EUR Trade Date 2/1/22 Sold Through Parbdeff Bnp Paribas Frankfurt Paid 96.90- EUR Brokerage Sold On The Deutsche Boerse Ag Book Value 64,696.28 EUR Valued At 0.8920605 EUR For 72,524.54 USD Fed Tax Cost Of Proceeds 6,111 Shares At 10.57099984 EUR","72,524.54"
02/03/22,Purchase,"Purchased 4,657 Shares Of -55,268.66 55,268.66 Mister Spex SE Npv Net Cost 49,302.99 EUR Trade Date 2/1/22 Purchased Through Parbdeff Bnp Paribas Frankfurt Paid 73.84 EUR Brokerage Purchased On The Deutsche Boerse Ag Book Value 49,302.99 EUR Valued At 0.8920605 EUR For 55,268.66 USD Fed Tax Cost Reduction 55,268.66- USD 4,657 Shares At 10.57100064 EUR","17,255.88"
02/03/22,Sale,"Sold 94,681.34 Units Of 94,681.34 -94,681.34 First Am Govt Ob Fd Cl X Trade Date 2/3/22 25233 00- -A -UC-UZ -365-04","90,254.43"
02/03/22,Purchase,"Purchased 64,696.28 Units Of -72,998.55 72,998.55 Euro Trade Date 2/1/22 Value Date 2/3/22 Book Value 64,696.28 EUR Traded At 0.88626801 EUR To 1 USD Valued At 0.88626801 EUR For 72,998.55 USD Net Cost 72,998.55 USD 64,696.28 Units At 1 EUR Fx7382306-Aset","17,255.88"
02/03/22,Purchase,"Purchased 6,111 Shares Of -72,524.54 72,524.54 Mister Spex SE Npv Net Cost 64,696.28 EUR Trade Date 2/1/22 Purchased Through Parbdeff Bnp Paribas Frankfurt Paid 96.90 EUR Brokerage Purchased On The Deutsche Boerse Ag Book Value 64,696.28 EUR Valued At 0.8920605 EUR For 72,524.54 USD Fed Tax Cost Reduction 72,998.55- USD Fed ST Currency Loss Of 474.01- USD 6,111 Shares At 10.57099984 EUR","-55,268.66"
02/03/22,Purchase,"Purchased 1,454 Shares Of -17,255.88 17,255.88 Mister Spex SE Npv Net Cost 15,393.29 EUR Trade Date 2/1/22 Purchased Through Parbdeff Bnp Paribas Frankfurt Paid 23.06 EUR Brokerage Purchased On The Deutsche Boerse Ag Book Value 15,393.29 EUR Valued At 0.8920605 EUR For 17,255.88 USD Fed Tax Cost Reduction 17,255.88- USD 1,454 Shares At 10.571 EUR 64,696.28 Euro 99999EUR3 -49,302.99 Euro 99999EUR3 25233 00- -A -UC-UZ -365-04","-72,524.54"
02/04/22,Sale,"Sold 441,429.96 Units Of 441,429.96 -441,429.96 First Am Govt Ob Fd Cl X Trade Date 2/4/22","460,308.61"
02/04/22,Purchase,"Purchased 200,688.31 Units Of -226,803.61 226,803.61 Euro Trade Date 2/3/22 Value Date 2/4/22 Book Value 200,688.31 EUR Traded At 0.88485501 EUR To 1 USD Valued At 0.88485501 EUR For 226,803.61 USD Net Cost 226,803.61 USD 200,688.31 Units At 1 EUR Fx7384480-Aset","233,505.00"
02/04/22,Purchase,"Purchased 200 Shares Of -233,505.00 233,505.00 Mercadolibre Inc Trade Date 2/2/22 Purchased Through Jefferies LLC Paid 8.00 USD Brokerage Purchased On The OTC Bulletin Board 200 Shares At 1,167.485 USD 25233 00- -A -UC-UZ -365-04",0.00
02/04/22,Purchase,"Purchased 18,889 Shares Of -225,754.26 225,754.26 Mister Spex SE Npv Net Cost 200,688.31 EUR Trade Date 2/2/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 300.58 EUR Brokerage Purchased On The Deutsche Boerse Ag Book Value 200,688.31 EUR Valued At 0.888968 EUR For 225,754.26 USD Fed Tax Cost Reduction 226,803.61- USD Fed ST Currency Loss Of 1,049.35- USD 18,889 Shares At 10.6087 EUR -200,688.31 Euro 99999EUR3","-225,754.26"
02/07/22,Sale,"Sold 263,822.49 Units Of 263,822.49 -263,822.49 First Am Govt Ob Fd Cl X Trade Date 2/7/22 Musti Group Oy 0.22 EUR/Share On 25,000 Shares Due 2/8/22 Received 5,500.00 EUR Valued At 0.87768615 EUR For 6,266.48 USD Musti Group Oy Non-USD Taxes 1,925.00 EUR Valued At 0.87768615 EUR For 2,193.27 USD 35.0000000% Foreign Taxes Withheld 25233 00- -A -UC-UZ -365-04",0.00
02/08/22,Sale,"Sold 3,575.00 Units Of 4,073.21 -4,073.21 Euro Trade Date 2/8/22 Value Date 2/8/22 Book Value 3,575.00 EUR Traded At 0.87768615 EUR To 1 USD Valued At 0.87768615 EUR For 4,073.21 USD Net Proceeds 4,073.21 USD Repatriating Musti Group Oy Transfer To Income Musti Group Oy Repatriating Musti Group Oy Transfer From Principal Musti Group Oy Repatriating Musti Group Oy Transfer From Another Account","8,146.42"
02/08/22,Purchase,"Purchased 4,785.45 Units Of -4,785.45 4,785.45 First Am Govt Ob Fd Cl X Trade Date 2/8/22 3,575.00 Euro 99999EUR3 Transfer From Another Account","4,073.21"
02/09/22,Purchase,"Purchased 34,996.54 Units Of -34,996.54 34,996.54 First Am Govt Ob Fd Cl X Trade Date 2/9/22 25233 00- -A -UC-UZ -365-04",0.00
02/10/22,Sale,"Sold 1,124.20 Units Of 1,521.43 -1,521.43 British Pound Trade Date 2/9/22 Value Date 2/10/22 Book Value 1,124.20 GBP Traded At 0.73891 GBP To 1 USD Valued At 0.73891 GBP For 1,521.43 USD Net Proceeds 1,521.43 USD Repatriating Future Plc Transfer To Income Future Plc Repatriating Future Plc Transfer From Principal Future Plc Repatriating Future Plc","3,042.86"
02/10/22,Sale,"Sold 75,027.63 Units Of 75,027.63 -75,027.63 First Am Govt Ob Fd Cl X Trade Date 2/10/22 25233 00- -A -UC-UZ -365-04","-151,002.13"
02/10/22,Purchase,"Purchased 162,397.53 Units Of -185,659.77 185,659.77 Euro Trade Date 2/8/22 Value Date 2/10/22 Book Value 162,397.53 EUR Traded At 0.874705 EUR To 1 USD Valued At 0.874705 EUR For 185,659.77 USD Net Cost 185,659.77 USD 162,397.53 Units At 1 EUR Fx7391400-Aset","-336,661.90"
02/10/22,Purchase,"Purchased 485,395.28 Units Of -53,425.24 53,425.24 Swedish Krona Trade Date 2/9/22 Value Date 2/10/22 Book Value 485,395.28 SEK Traded At 9.0855049 SEK To 1 USD Valued At 9.0855049 SEK For 53,425.24 USD Net Cost 53,425.24 USD 485,395.28 Units At 1 SEK Fx7392422-Aset","-390,087.14"
02/10/22,Sale,"Sold 10,100 Shares Of 175,760.42 -332,106.42 Ocado Group Plc Net Proceeds 129,889.85 GBP Trade Date 2/8/22 Sold Through Jeffgb2x Jefferies Intl London Paid 195.13 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 165,619.05 GBP Valued At 0.7390165 GBP For 175,760.42 USD Fed Tax Cost Of Proceeds 10,100 Shares At 12.8798 GBP 25233 00- -A -UC-UZ -365-04","-214,326.72"
02/10/22,Sale,"Sold 100,000 Shares Of 217,528.97 -292,443.21 Learning Technologies Group Net Proceeds 160,757.50 GBP Trade Date 2/8/22 Sold Through Jeffgb2x Jefferies Intl London Paid 241.50 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 142,267.66 GBP Valued At 0.7390165 GBP For 217,528.97 USD Fed Tax Cost Of Proceeds 100,000 Shares At 1.61 GBP","3,202.25"
02/10/22,Purchase,"Purchased 100 Shares Of -185,872.16 185,872.16 Adyen Bv Net Cost 162,397.53 EUR Trade Date 2/8/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 243.23 EUR Brokerage Purchased On The NYSE Euronext - Euronext Amste Book Value 162,397.53 EUR Valued At 0.8737055 EUR For 185,872.16 USD Fed Tax Cost Reduction 185,659.77- USD Fed ST Currency Gain Of 212.39 USD 100 Shares At 1,621.543 EUR","-182,669.91"
02/10/22,Purchase,"Purchased 13,809 Shares Of -53,226.08 53,226.08 Tobii Ab Net Cost 485,395.28 SEK Trade Date 2/8/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 727.00 SEK Brokerage Book Value 485,395.28 SEK Valued At 9.1195 SEK For 53,226.08 USD Fed Tax Cost Reduction 53,425.24- USD Fed ST Currency Loss Of 199.16- USD 13,809 Shares At 35.09799986 SEK 25233 00- -A -UC-UZ -365-04","-235,895.99"
02/10/22,Sale,"Sold 129,889.85 Units Of 175,682.09 -175,760.42 British Pound Trade Date 2/8/22 Value Date 2/10/22 Book Value 129,889.85 GBP Traded At 0.739346 GBP To 1 USD Valued At 0.739346 GBP For 175,682.09 USD Net Proceeds 175,682.09 USD Fed ST Currency Loss On GBP Of 78.33- USD Fx7391072-Aset","-60,213.90"
02/10/22,Sale,"Sold 160,757.50 Units Of 217,447.91 -217,528.97 British Pound Trade Date 2/8/22 Value Date 2/10/22 Book Value 160,757.50 GBP Traded At 0.739292 GBP To 1 USD Valued At 0.739292 GBP For 217,447.91 USD Net Proceeds 217,447.91 USD Fed ST Currency Loss On GBP Of 81.06- USD Fx7391078-Aset 1,124.20 British Pound 99999GBP3 129,889.85 British Pound 99999GBP3 160,757.50 British Pound 99999GBP3 -162,397.53 Euro 99999EUR3 -485,395.28 Swedish Krona 99999SEK5 25233 00- -A -UC-UZ -365-04","157,234.01"
02/11/22,Sale,"Sold 17,229.2 Units Of 17,229.20 -17,229.20 First Am Govt Ob Fd Cl X Trade Date 2/11/22","62,140.15"
02/11/22,Purchase,"Purchased 571,459.12 Units Of -62,140.15 62,140.15 Swedish Krona Trade Date 2/10/22 Value Date 2/11/22 Book Value 571,459.12 SEK Traded At 9.19629451 SEK To 1 USD Valued At 9.19629451 SEK For 62,140.15 USD Net Cost 62,140.15 USD 571,459.12 Units At 1 SEK Fx7394638-Aset",0.00
02/11/22,Purchase,"Purchased 16,191 Shares Of -62,371.05 62,371.05 Tobii Ab Net Cost 571,459.12 SEK Trade Date 2/9/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 855.90 SEK Brokerage Book Value 571,459.12 SEK Valued At 9.16225 SEK For 62,371.05 USD Fed Tax Cost Reduction 62,140.15- USD Fed ST Currency Gain Of 230.90 USD 16,191 Shares At 35.24199988 SEK -571,459.12 Swedish Krona 99999SEK5 Transfer From Another Account","-62,371.05"
02/14/22,Purchase,"Purchased 64,981.84 Units Of -64,981.84 64,981.84 First Am Govt Ob Fd Cl X Trade Date 2/14/22 25233 00- -A -UC-UZ -365-04",0.00
02/15/22,Purchase,"Purchased 13,772.54 Units Of -13,772.54 13,772.54 First Am Govt Ob Fd Cl X Trade Date 2/15/22 Transfer From Another Account",0.00
02/16/22,Purchase,"Purchased 2,405.75 Units Of -2,405.75 2,405.75 First Am Govt Ob Fd Cl X Trade Date 2/16/22 Transfer From Another Account",0.00
02/17/22,Purchase,"Purchased 21,110.92 Units Of -21,110.92 21,110.92 First Am Govt Ob Fd Cl X Trade Date 2/17/22 25233 00- -A -UC-UZ -365-04",0.00
02/18/22,Purchase,"Purchased 77,087.91 Units Of -77,087.91 77,087.91 First Am Govt Ob Fd Cl X Trade Date 2/18/22",0.00
02/22/22,Sale,"Sold 666,753.34 Units Of 666,753.34 -666,753.34 First Am Govt Ob Fd Cl X Trade Date 2/22/22","-519,028.90"
02/24/22,Sale,"Sold 10,000 Shares Of 163,043.67 -384,559.36 Frontier Developments Plc Net Proceeds 119,819.00 GBP Trade Date 2/22/22 Sold Through Parbfrpp Banque Paribas Fr Paid 180.00 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 217,908.00 GBP Valued At 0.734889 GBP For 163,043.67 USD Fed Tax Cost Of Proceeds 10,000 Shares At 12 GBP 25233 00- -A -UC-UZ -365-04","-1,014,411.28"
02/24/22,Sale,"Sold 15,000 Shares Of 335,131.59 -384,754.37 Entain Plc Net Proceeds 246,284.52 GBP Trade Date 2/22/22 Sold Through Crst 871 Paid 369.98 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 206,670.24 GBP Valued At 0.734889 GBP For 335,131.59 USD Fed Tax Cost Of Proceeds 15,000 Shares At 16.4437 GBP","-679,279.69"
02/24/22,Sale,"Sold 2,000 Shares Of 501,157.44 -146,055.52 Solaredge Technologies Inc Trade Date 2/22/22 Sold Through Jefferies LLC Paid 80.00 USD Brokerage Paid 2.56 USD Sec Fee Sold On The OTC Bulletin Board 2,000 Shares At 250.62 USD","-178,122.25"
02/24/22,Sale,"Sold 246,284.52 Units Of 334,341.33 -335,131.59 British Pound Trade Date 2/22/22 Value Date 2/24/22 Book Value 246,284.52 GBP Traded At 0.73662601 GBP To 1 USD Valued At 0.73662601 GBP For 334,341.33 USD Net Proceeds 334,341.33 USD Fed ST Currency Loss On GBP Of 790.26- USD Fx7409913-Aset","156,219.08"
02/24/22,Sale,"Sold 119,819.00 Units Of 162,683.06 -163,043.67 British Pound Trade Date 2/22/22 Value Date 2/24/22 Book Value 119,819.00 GBP Traded At 0.73651799 GBP To 1 USD Valued At 0.73651799 GBP For 162,683.06 USD Net Proceeds 162,683.06 USD Fed ST Currency Loss On GBP Of 360.61- USD 25233 00- -A -UC-UZ -365-04","318,902.14"
02/25/22,Purchase,"Purchased 342,498.41 Units Of -342,498.41 342,498.41 First Am Govt Ob Fd Cl X Trade Date 2/25/22 25233 00- -A -UC-UZ -365-04","-425,493.97"
02/25/22,Sale,"Sold 10,000 Shares Of 180,533.98 -272,291.89 Ocado Group Plc Net Proceeds 132,789.51 GBP Trade Date 2/23/22 Sold Through Crest 393 Paid 199.49 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 163,979.26 GBP Valued At 0.7355375 GBP For 180,533.98 USD Fed Tax Cost Of Proceeds 10,000 Shares At 13.299 GBP","-244,959.99"
02/25/22,Sale,"Sold 50,000 Shares Of 246,671.90 -291,545.79 Ds Smith Plc Net Proceeds 181,436.43 GBP Trade Date 2/23/22 Sold Through Crest 393 Paid 272.57 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 193,601.11 GBP Valued At 0.7355375 GBP For 246,671.90 USD Fed Tax Cost Of Proceeds 50,000 Shares At 3.6342 GBP","1,711.91"
02/25/22,Sale,"Sold 132,789.51 Units Of 179,802.95 -180,533.98 British Pound Trade Date 2/23/22 Value Date 2/25/22 Book Value 132,789.51 GBP Traded At 0.73852798 GBP To 1 USD Valued At 0.73852798 GBP For 179,802.95 USD Net Proceeds 179,802.95 USD Fed ST Currency Loss On GBP Of 731.03- USD Fx7411759-Aset 25233 00- -A -UC-UZ -365-04","181,514.86"
02/25/22,Sale,"Sold 181,436.43 Units Of 245,691.02 -246,671.90 British Pound Trade Date 2/23/22 Value Date 2/25/22 Book Value 181,436.43 GBP Traded At 0.738474 GBP To 1 USD Valued At 0.738474 GBP For 245,691.02 USD Net Proceeds 245,691.02 USD Fed ST Currency Loss On GBP Of 980.88- USD Fx7411774-Aset 132,789.51 British Pound 99999GBP3 181,436.43 British Pound 99999GBP3 Comture Corp 9.25 JPY/Share On 32,080 Shares Due 2/28/22 Received 296,740 JPY Valued At 115.7 JPY For 2,564.74 USD Comture Corp Non-USD Taxes 45,446 JPY Valued At 115.7 JPY For 392.80 USD 15.3150000% Foreign Taxes Withheld","427,205.88"
02/28/22,Sale,"Sold 251,294.00 Units Of 2,171.94 -2,171.94 Yen Trade Date 2/28/22 Value Date 2/28/22 Book Value 251,294 JPY Traded At 115.7 JPY To 1 USD Valued At 115.7 JPY For 2,171.94 USD Net Proceeds 2,171.94 USD Repatriating Comture Corp 25233 00- -A -UC-UZ -365-04","4,343.88"
02/28/22,Purchase,"Purchased 305,706.03 Units Of -305,706.03 305,706.03 First Am Govt Ob Fd Cl X Trade Date 2/28/22","-231,102.55"
02/28/22,Sale,"Sold 50,000 Shares Of 236,746.10 -317,766.46 Z Holdings Corp Net Proceeds 27,234,088 JPY Trade Date 2/24/22 Sold Through Jeffus33 Jefferies Jersey City Paid 40,912 JPY Brokerage Book Value 29,759,851 JPY Valued At 115.035 JPY For 236,746.10 USD Fed Tax Cost Of Proceeds 50,000 Shares At 545.5 JPY","5,643.55"
02/28/22,Sale,"Sold 27,234,088.00 Units Of 235,446.43 -236,746.10 Yen Trade Date 2/25/22 Value Date 2/28/22 Book Value 27,234,088 JPY Traded At 115.66999763 JPY To 1 USD Valued At 115.66999763 JPY For 235,446.43 USD Net Proceeds 235,446.43 USD Fed ST Currency Loss On JPY Of 1,299.67- USD Fx7415751-Aset 251,294 Yen 99999JPY3 25233 00- -A -UC-UZ -365-04","241,089.98"
03/01/22,Sale,"Sold 347,442.28 Units Of 347,442.28 -347,442.28 First Am Govt Ob Fd Cl X Trade Date 3/1/22","371,555.61"
03/01/22,Purchase,"Purchased 137,205.50 Units Of -184,217.66 184,217.66 British Pound Trade Date 2/25/22 Value Date 3/1/22 Book Value 137,205.50 GBP Traded At 0.74480101 GBP To 1 USD Valued At 0.74480101 GBP For 184,217.66 USD Net Cost 184,217.66 USD 137,205.5 Units At 1 GBP Fx7417822-Aset","187,337.95"
03/01/22,Purchase,"Purchased 166,075.84 Units Of -187,337.95 187,337.95 Euro Trade Date 2/25/22 Value Date 3/1/22 Book Value 166,075.84 EUR Traded At 0.88650399 EUR To 1 USD Valued At 0.88650399 EUR For 187,337.95 USD Net Cost 187,337.95 USD 166,075.84 Units At 1 EUR Fx7417823-Aset 25233 00- -A -UC-UZ -365-04",0.00
03/01/22,Purchase,"Purchased 100,000 Shares Of -182,160.90 182,160.90 Boku Inc Net Cost 137,205.50 GBP Trade Date 2/25/22 Purchased Through Crst 871 Paid 205.50 GBP Brokerage Purchased On The London Stock Exchange Book Value 137,205.50 GBP Valued At 0.7532105 GBP For 182,160.90 USD Fed Tax Cost Reduction 184,217.66- USD Fed ST Currency Loss Of 2,056.76- USD 100,000 Shares At 1.37 GBP","-182,160.90"
03/01/22,Purchase,"Purchased 3,000 Shares Of -184,576.70 184,576.70 Zalando SE Net Cost 166,075.84 EUR Trade Date 2/25/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 248.74 EUR Brokerage Book Value 166,075.84 EUR Valued At 0.899766 EUR For 184,576.70 USD Fed Tax Cost Reduction 187,337.95- USD Fed ST Currency Loss Of 2,761.25- USD 3,000 Shares At 55.2757 EUR First Am Govt Ob Fd Cl X Interest From 2/1/22 To 2/28/22 -137,205.50 British Pound 99999GBP3 -166,075.84 Euro 99999EUR3 Transfer From Another Account","-366,737.60"
03/03/22,Purchase,"Purchased 717,318.92 Units Of -717,318.92 717,318.92 First Am Govt Ob Fd Cl X Trade Date 3/3/22","-706,545.32"
03/03/22,Sale,"Sold 15,000 Shares Of 283,489.91 -347,832.88 Monotaro Co Ltd First Section Net Proceeds 32,650,950 JPY Trade Date 3/1/22 Sold Through Jeffus33 Jefferies Jersey City Paid 49,050 JPY Brokerage Book Value 30,694,949 JPY Valued At 115.175 JPY For 283,489.91 USD Fed Tax Cost Of Proceeds 15,000 Shares At 2,180 JPY","-423,055.41"
